treat,econ_hard,depress1,sex,age,occp,marital,nonwhite,educ,income,job_seek,depress2,work1,comply,control,job_dich,job_disc,depress,education,educationA,educationB
0,2.32999992370605,1.45000004768372,0,30.1479454040527,craftsmen/foremen/kindred,nevmarr,white0,bach,50k+,3.66666674613953,1.45454549789429,psyump,0,control,0,3,0.00454545021057129,C,B,B
0,4,2.1800000667572,1,31.3999996185303,professionals,divrcd,white0,bach,25t39k,4.5,2.09090900421143,psyemp,0,control,1,4,-0.0890910625457764,C,B,B
1,4.32999992370605,2.26999998092651,1,31.7342472076416,professionals,nevmarr,white0,somcol,15t24k,3.5,1.72727274894714,psyump,1,treat,0,3,-0.54272723197937,B,B,A
1,3.32999992370605,2.64000010490418,1,27.4301376342773,manegerial,nevmarr,non.white1,gradwk,lt15k,3.83333325386047,1.72727274894714,psyemp,1,treat,0,3,-0.912727355957031,C,B,B
0,2.32999992370605,2.91000008583069,1,40.1972618103027,clerical/kindred,divrcd,white0,lt-hs,25t39k,4.16666650772095,2.20000004768372,psyump,0,control,1,3,-0.710000038146973,A,A,A
0,5,1.36000001430511,0,51.2821922302246,operatives/kindred wrks,married,white0,lt-hs,lt15k,5,1.45454549789429,psyump,0,control,1,4,0.0945454835891724,A,A,A
1,3.32999992370605,2.54999995231628,1,37.9671249389648,clerical/kindred,nevmarr,white0,somcol,lt15k,3.66666674613953,1.27272725105286,psyump,1,treat,0,3,-1.27727270126343,B,B,A
1,3,2.35999989509583,1,29.7095890045166,clerical/kindred,separtd,non.white1,somcol,25t39k,5,2.09090900421143,psyemp,1,treat,1,4,-0.269090890884399,B,B,A
0,2.67000007629395,1.36000001430511,1,36.7013702392578,clerical/kindred,married,white0,highsc,lt15k,3.33333325386047,3,psyump,0,control,0,2,1.63999998569489,A,A,A
1,3,2.8199999332428,1,33.8986282348633,laborers/service wrks,nevmarr,white0,highsc,25t39k,3.83333325386047,1.27272725105286,psyemp,0,treat,0,3,-1.54727268218994,A,A,A
1,3,1.45000004768372,1,42.7452049255371,clerical/kindred,divrcd,white0,highsc,25t39k,4.66666650772095,1.27272725105286,psyump,0,treat,1,4,-0.177272796630859,A,A,A
1,3.32999992370605,1.36000001430511,1,29.2273979187012,clerical/kindred,married,white0,somcol,15t24k,4.5,1.54545450210571,psyemp,1,treat,1,4,0.185454487800598,B,B,A
0,1.66999995708466,1.36000001430511,0,25.5068492889404,professionals,married,white0,bach,40t49k,4.16666650772095,1.18181812763214,psyump,0,control,1,3,-0.178181886672974,C,B,B
1,2.67000007629395,2.79999995231628,0,22.1369857788086,laborers/service wrks,nevmarr,white0,highsc,15t24k,3.16666674613953,1.63636362552643,psyemp,1,treat,0,2,-1.16363632678986,A,A,A
0,3.32999992370605,1.0900000333786,0,32.7917823791504,professionals,married,white0,gradwk,25t39k,4.33333349227905,1.18181812763214,psyump,0,control,1,3,0.09181809425354,C,B,B
1,2.32999992370605,2,0,21.8657531738281,laborers/service wrks,nevmarr,white0,highsc,lt15k,4.33333349227905,2,psyump,0,treat,1,3,0,A,A,A
1,3,1,0,24.638355255127,laborers/service wrks,nevmarr,non.white1,highsc,25t39k,4.16666650772095,1.09090912342072,psyump,0,treat,1,3,0.0909091234207153,A,A,A
1,1.33000004291534,1,1,57.1369857788086,operatives/kindred wrks,married,white0,lt-hs,40t49k,3.33333325386047,1,psyump,0,treat,0,2,0,A,A,A
1,4.32999992370605,1.54999995231628,1,47.0273971557617,professionals,divrcd,non.white1,bach,lt15k,4.66666650772095,1.36363637447357,psyump,0,treat,1,4,-0.186363577842712,C,B,B
1,4.32999992370605,2.08999991416931,1,48.8410949707031,professionals,divrcd,white0,highsc,15t24k,3.83333325386047,2.45454549789429,psyump,0,treat,0,3,0.364545583724976,A,A,A
0,2.67000007629395,1.36000001430511,0,33.3178100585938,craftsmen/foremen/kindred,married,white0,highsc,25t39k,4,1.09090912342072,psyump,0,control,1,3,-0.269090890884399,A,A,A
1,2.67000007629395,2.08999991416931,0,34.5616455078125,laborers/service wrks,married,white0,highsc,40t49k,4.33333349227905,1.18181812763214,psyump,0,treat,1,3,-0.90818178653717,A,A,A
1,3,2,1,26.2739734649658,professionals,nevmarr,non.white1,highsc,25t39k,4.16666650772095,1.72727274894714,psyump,1,treat,1,3,-0.272727251052856,A,A,A
1,4,2.73000001907349,0,27.1123294830322,craftsmen/foremen/kindred,married,white0,highsc,15t24k,4.33333349227905,1.81818187236786,psyemp,1,treat,1,3,-0.911818146705627,A,A,A
1,1.66999995708466,1.82000005245209,0,34.4657516479492,professionals,nevmarr,white0,gradwk,25t39k,2.5,2.27272725105286,psyemp,0,treat,0,2,0.452727198600769,C,B,B
0,2,1.73000001907349,0,28.7342472076416,clerical/kindred,nevmarr,white0,bach,15t24k,3.66666674613953,2.27272725105286,psyump,0,control,0,3,0.54272723197937,C,B,B
1,2.32999992370605,2.45000004768372,1,22.4931507110596,clerical/kindred,married,white0,highsc,15t24k,3.16666674613953,2,psyump,0,treat,0,2,-0.450000047683716,A,A,A
1,2,1,1,37.8739738464355,clerical/kindred,married,white0,highsc,25t39k,3,2.18181824684143,psyemp,1,treat,0,2,1.18181824684143,A,A,A
0,1,2.54999995231628,1,40.0876693725586,operatives/kindred wrks,divrcd,non.white1,somcol,50k+,3.83333325386047,1.18181812763214,psyump,0,control,0,3,-1.36818182468414,B,B,A
1,3.67000007629395,2.91000008583069,0,33.3205490112305,craftsmen/foremen/kindred,married,white0,highsc,40t49k,5,1.27272725105286,psyemp,0,treat,1,4,-1.63727283477783,A,A,A
1,4,2.35999989509583,0,30.6657543182373,craftsmen/foremen/kindred,nevmarr,white0,highsc,15t24k,2.33333325386047,1.90909087657928,psyemp,1,treat,0,1,-0.450909018516541,A,A,A
0,2.67000007629395,2,1,41.5506858825684,clerical/kindred,married,white0,somcol,25t39k,2.83333325386047,1.09090912342072,psyump,0,control,0,2,-0.909090876579285,B,B,A
1,3.67000007629395,1.36000001430511,0,30.3753433227539,operatives/kindred wrks,married,white0,highsc,50k+,4.5,1.09090912342072,psyemp,1,treat,1,4,-0.269090890884399,A,A,A
0,3,2.08999991416931,1,37.6821899414063,professionals,nevmarr,white0,somcol,15t24k,4.83333349227905,1.72727274894714,psyemp,0,control,1,4,-0.362727165222168,B,B,A
1,3.32999992370605,3,1,25.4986305236816,clerical/kindred,nevmarr,white0,highsc,40t49k,4.16666650772095,2.63636374473572,psyemp,1,treat,1,3,-0.363636255264282,A,A,A
0,3,2.1800000667572,1,50.5561637878418,manegerial,divrcd,white0,highsc,25t39k,4.16666650772095,2.90909099578857,psyump,0,control,1,3,0.729090929031372,A,A,A
1,1.66999995708466,2.54999995231628,1,29.2000007629395,manegerial,married,white0,bach,50k+,4.83333349227905,1.09090912342072,psyemp,0,treat,1,4,-1.45909082889557,C,B,B
1,3,1.89999997615814,1,24.8712329864502,clerical/kindred,nevmarr,white0,bach,lt15k,3.33333325386047,2.29999995231628,psyemp,1,treat,0,2,0.399999976158142,C,B,B
1,4,2.35999989509583,0,20.1260280609131,craftsmen/foremen/kindred,nevmarr,white0,highsc,lt15k,4.5,2,psyemp,0,treat,1,4,-0.359999895095825,A,A,A
1,1,1,1,47.2219161987305,operatives/kindred wrks,married,white0,highsc,50k+,3,1.90909087657928,psyump,1,treat,0,2,0.909090876579285,A,A,A
1,2,2.64000010490418,1,49.7808227539063,operatives/kindred wrks,divrcd,white0,lt-hs,40t49k,5,3,psyemp,1,treat,1,4,0.359999895095825,A,A,A
1,1.33000004291534,1.26999998092651,1,27.356164932251,manegerial,married,white0,gradwk,50k+,4.33333349227905,1.54545450210571,psyump,0,treat,1,3,0.275454521179199,C,B,B
1,1,1,1,32.3123283386231,operatives/kindred wrks,married,white0,highsc,50k+,5,1,psyemp,1,treat,1,4,0,A,A,A
1,2,1.73000001907349,1,28.5506858825684,laborers/service wrks,married,white0,highsc,15t24k,3.5,1.63636362552643,psyemp,0,treat,0,3,-0.0936363935470581,A,A,A
0,2,2.08999991416931,1,39.1041107177734,laborers/service wrks,nevmarr,white0,bach,25t39k,2,2.09090900421143,psyump,0,control,0,1,0.000909090042114258,C,B,B
1,2.67000007629395,1,1,25.0191783905029,operatives/kindred wrks,nevmarr,white0,highsc,lt15k,3.5,1.63636362552643,psyemp,0,treat,0,3,0.636363625526428,A,A,A
1,2.67000007629395,1.54999995231628,1,21.1260280609131,clerical/kindred,nevmarr,white0,somcol,50k+,3.33333325386047,1.18181812763214,psyump,1,treat,0,2,-0.368181824684143,B,B,A
0,2,1.9099999666214,0,42.8136978149414,professionals,married,white0,gradwk,15t24k,4.83333349227905,1.90909087657928,psyump,0,control,1,4,-0.000909090042114258,C,B,B
0,1.66999995708466,1.73000001907349,0,41.3534240722656,operatives/kindred wrks,divrcd,white0,somcol,15t24k,3.16666674613953,1.90909087657928,psyemp,0,control,0,2,0.179090857505798,B,B,A
1,3,2.8199999332428,1,60.5616455078125,clerical/kindred,widowed,white0,somcol,15t24k,1,1,psyemp,0,treat,0,1,-1.8199999332428,B,B,A
1,4,1,0,47.1945190429688,manegerial,married,white0,bach,50k+,5,1,psyump,1,treat,1,4,0,C,B,B
1,5,2.54999995231628,0,49.8520545959473,sales workers,divrcd,non.white1,highsc,15t24k,4,2.27272725105286,psyump,1,treat,1,3,-0.277272701263428,A,A,A
1,3,2.26999998092651,1,37.5643844604492,clerical/kindred,nevmarr,white0,highsc,lt15k,4.33333349227905,1.18181812763214,psyemp,1,treat,1,3,-1.08818185329437,A,A,A
0,4,1.9099999666214,0,52.3205490112305,operatives/kindred wrks,married,white0,highsc,25t39k,3.66666674613953,1.72727274894714,psyump,0,control,0,3,-0.182727217674255,A,A,A
1,5,2.26999998092651,0,32.0821914672852,clerical/kindred,nevmarr,white0,somcol,40t49k,5,1.81818187236786,psyump,1,treat,1,4,-0.451818108558655,B,B,A
1,2,1.26999998092651,0,39.120548248291,operatives/kindred wrks,nevmarr,non.white1,somcol,25t39k,4.66666650772095,3.54545450210571,psyemp,1,treat,1,4,2.2754545211792,B,B,A
1,3,1.39999997615814,0,31.6986293792725,laborers/service wrks,married,white0,somcol,25t39k,4.16666650772095,1,psyemp,1,treat,1,3,-0.399999976158142,B,B,A
1,1.33000004291534,1.0900000333786,0,26.5013694763184,clerical/kindred,nevmarr,white0,bach,15t24k,4,1.09090912342072,psyump,0,treat,1,3,0.000909090042114258,C,B,B
0,2.67000007629395,1.60000002384186,0,62.1753425598145,professionals,married,white0,bach,25t39k,3.83333325386047,1.54545450210571,psyump,0,control,0,3,-0.054545521736145,C,B,B
1,3,1.26999998092651,1,51.3342475891113,laborers/service wrks,married,non.white1,highsc,25t39k,4.66666650772095,1,psyemp,0,treat,1,4,-0.269999980926514,A,A,A
1,4.32999992370605,1.17999994754791,1,56.4027404785156,professionals,married,white0,somcol,50k+,4,1.36363637447357,psyump,1,treat,1,3,0.183636426925659,B,B,A
1,2.67000007629395,2.35999989509583,0,27.7945213317871,operatives/kindred wrks,nevmarr,non.white1,somcol,lt15k,1.83333337306976,1.90909087657928,psyemp,0,treat,0,1,-0.450909018516541,B,B,A
0,1.33000004291534,1.54999995231628,1,43.3369865417481,clerical/kindred,married,white0,gradwk,50k+,3.83333325386047,1.72727274894714,psyump,0,control,0,3,0.177272796630859,C,B,B
1,3,2.08999991416931,0,51.2027397155762,sales workers,married,white0,bach,50k+,4.83333349227905,1.72727274894714,psyump,1,treat,1,4,-0.362727165222168,C,B,B
1,3,1.9099999666214,1,27.9315071105957,manegerial,married,white0,somcol,50k+,5,1.09090912342072,psyump,0,treat,1,4,-0.819090843200684,B,B,A
1,2.67000007629395,1.17999994754791,0,44.0410957336426,sales workers,married,white0,bach,40t49k,4.5,1.36363637447357,psyump,1,treat,1,4,0.183636426925659,C,B,B
0,2.32999992370605,2,0,72.4794540405274,sales workers,married,white0,gradwk,25t39k,4.33333349227905,2.63636374473572,psyump,0,control,1,3,0.636363744735718,C,B,B
1,3.67000007629395,1.17999994754791,1,28.4054794311523,sales workers,divrcd,white0,highsc,15t24k,5,1,psyemp,0,treat,1,4,-0.179999947547913,A,A,A
0,2.67000007629395,1.26999998092651,0,37.7178077697754,craftsmen/foremen/kindred,separtd,non.white1,highsc,25t39k,4.66666650772095,1.36363637447357,psyump,0,control,1,4,0.0936363935470581,A,A,A
1,3,1.45000004768372,0,35.7068481445313,sales workers,married,white0,gradwk,40t49k,4.33333349227905,1.18181812763214,psyemp,1,treat,1,3,-0.268181920051575,C,B,B
0,4.67000007629395,1.45000004768372,1,24.8273963928223,clerical/kindred,nevmarr,non.white1,highsc,lt15k,5,1,psyump,0,control,1,4,-0.450000047683716,A,A,A
1,3.32999992370605,2.35999989509583,1,32.4082183837891,manegerial,divrcd,white0,bach,25t39k,5,1.63636362552643,psyemp,0,treat,1,4,-0.723636269569397,C,B,B
0,1,1,1,60.1041107177734,clerical/kindred,married,white0,somcol,50k+,2.83333325386047,1.09090912342072,psyump,0,control,0,2,0.0909091234207153,B,B,A
1,1.33000004291534,1.73000001907349,1,41.5945205688477,professionals,married,white0,bach,50k+,4.66666650772095,1.54545450210571,psyump,1,treat,1,4,-0.184545516967773,C,B,B
1,4,2.1800000667572,0,54.7808227539063,professionals,married,white0,highsc,50k+,3.66666674613953,2,psyump,1,treat,0,3,-0.180000066757202,A,A,A
1,2,1.9099999666214,1,47.3479461669922,clerical/kindred,divrcd,white0,bach,15t24k,4.16666650772095,2.36363625526428,psyump,1,treat,1,3,0.453636288642883,C,B,B
1,3.32999992370605,1.45000004768372,1,35.7287673950195,clerical/kindred,married,white0,bach,40t49k,3.5,2.36363625526428,psyump,1,treat,0,3,0.913636207580566,C,B,B
1,4.32999992370605,2.64000010490418,0,45.9808235168457,sales workers,divrcd,white0,gradwk,50k+,4.33333349227905,2.18181824684143,psyump,0,treat,1,3,-0.458181858062744,C,B,B
1,2.67000007629395,2.1800000667572,1,44.4054794311523,professionals,divrcd,white0,somcol,15t24k,5,1.27272725105286,psyemp,1,treat,1,4,-0.907272815704346,B,B,A
1,3,1.26999998092651,0,23.739725112915,manegerial,nevmarr,white0,bach,lt15k,4,2.63636374473572,psyump,1,treat,1,3,1.3663637638092,C,B,B
0,2,1.0900000333786,1,40.8904113769531,clerical/kindred,married,white0,somcol,50k+,5,1,psyump,0,control,1,4,-0.0900000333786011,B,B,A
0,3.67000007629395,1.82000005245209,0,31.693151473999,professionals,nevmarr,white0,gradwk,lt15k,4.16666650772095,2.09090900421143,psyemp,0,control,1,3,0.270908951759338,C,B,B
1,3.67000007629395,2.1800000667572,1,30.3452053070068,craftsmen/foremen/kindred,divrcd,white0,somcol,15t24k,5,2.45454549789429,psyump,0,treat,1,4,0.274545431137085,B,B,A
1,3,2.20000004768372,0,53.024658203125,manegerial,married,white0,somcol,50k+,4.33333349227905,2,psyump,1,treat,1,3,-0.200000047683716,B,B,A
0,3.67000007629395,1.73000001907349,0,28.452054977417,craftsmen/foremen/kindred,married,white0,highsc,15t24k,4.66666650772095,1.72727274894714,psyemp,0,control,1,4,-0.00272727012634277,A,A,A
0,2.32999992370605,1.54999995231628,1,52.4958915710449,laborers/service wrks,married,white0,highsc,25t39k,3.83333325386047,1.63636362552643,psyump,0,control,0,3,0.086363673210144,A,A,A
1,3,1.73000001907349,1,50.0876693725586,clerical/kindred,married,white0,somcol,25t39k,4.16666650772095,1.81818187236786,psyump,0,treat,1,3,0.0881818532943726,B,B,A
1,4.32999992370605,1.0900000333786,1,28.8630142211914,manegerial,married,white0,bach,50k+,5,1.18181812763214,psyump,0,treat,1,4,0.09181809425354,C,B,B
0,3.32999992370605,2.91000008583069,1,57.2465744018555,professionals,divrcd,white0,somcol,15t24k,3.83333325386047,1.81818187236786,psyump,0,control,0,3,-1.09181821346283,B,B,A
1,2.67000007629395,1.39999997615814,0,63.0575332641602,professionals,married,white0,somcol,50k+,4,1.18181812763214,psyemp,1,treat,1,3,-0.218181848526001,B,B,A
0,4.32999992370605,1.0900000333786,0,34.5671234130859,sales workers,divrcd,white0,somcol,25t39k,4.66666650772095,2.27272725105286,psyump,0,control,1,4,1.18272721767426,B,B,A
1,3.32999992370605,1.36000001430511,0,28.5095882415772,manegerial,married,white0,somcol,25t39k,4.5,1,psyemp,0,treat,1,4,-0.360000014305115,B,B,A
1,4.32999992370605,2.08999991416931,0,43.1342468261719,clerical/kindred,married,white0,bach,25t39k,4.33333349227905,1.18181812763214,psyemp,0,treat,1,3,-0.90818178653717,C,B,B
1,2.67000007629395,1.36000001430511,0,24.5041103363037,craftsmen/foremen/kindred,nevmarr,white0,somcol,25t39k,4.16666650772095,2.09090900421143,psyump,0,treat,1,3,0.730908989906311,B,B,A
1,4.32999992370605,2.73000001907349,1,29.668493270874,professionals,nevmarr,white0,somcol,15t24k,4.33333349227905,2.45454549789429,psyump,0,treat,1,3,-0.275454521179199,B,B,A
1,3,1.54999995231628,1,46.6493148803711,professionals,married,white0,gradwk,25t39k,5,1.45454549789429,psyump,1,treat,1,4,-0.0954544544219971,C,B,B
1,2.67000007629395,1.36000001430511,0,38.0657539367676,manegerial,married,white0,gradwk,50k+,4.66666650772095,1.27272725105286,psyump,1,treat,1,4,-0.0872727632522583,C,B,B
0,2.67000007629395,1.29999995231628,1,53.5123291015625,manegerial,married,white0,highsc,15t24k,4.66666650772095,1,psyump,0,control,1,4,-0.299999952316284,A,A,A
1,3.67000007629395,2.64000010490418,1,23.7726020812988,manegerial,nevmarr,white0,bach,15t24k,3.16666674613953,3.54545450210571,psyump,0,treat,0,2,0.905454397201538,C,B,B
0,5,2.25,0,58.2109603881836,manegerial,married,white0,lt-hs,50k+,5,1.18181812763214,psyemp,0,control,1,4,-1.06818187236786,A,A,A
0,3,1.9099999666214,1,32.8602752685547,manegerial,married,white0,highsc,25t39k,3.66666674613953,3.18181824684143,psyump,0,control,0,3,1.27181828022003,A,A,A
1,4.32999992370605,2.54999995231628,0,39.0931510925293,craftsmen/foremen/kindred,divrcd,white0,somcol,15t24k,3.83333325386047,3,psyump,1,treat,0,3,0.450000047683716,B,B,A
1,4,2.8199999332428,1,43.712329864502,manegerial,divrcd,white0,highsc,15t24k,3.16666674613953,1.81818187236786,psyump,0,treat,0,2,-1.00181806087494,A,A,A
1,1.33000004291534,1,1,50.1095886230469,sales workers,married,white0,highsc,50k+,4,1,psyump,0,treat,1,3,0,A,A,A
0,2.67000007629395,1.73000001907349,0,26.4164390563965,professionals,nevmarr,white0,somcol,15t24k,4.16666650772095,1.63636362552643,psyump,0,control,1,3,-0.0936363935470581,B,B,A
1,3,1.9099999666214,1,46.7397270202637,clerical/kindred,nevmarr,white0,somcol,25t39k,3.16666674613953,1.45454549789429,psyump,1,treat,0,2,-0.455454468727112,B,B,A
0,3.67000007629395,2.08999991416931,1,46.8438339233398,sales workers,divrcd,white0,somcol,15t24k,4,1.72727274894714,psyump,0,control,1,3,-0.362727165222168,B,B,A
1,3.32999992370605,1,0,48.2136993408203,manegerial,married,non.white1,somcol,50k+,4.66666650772095,1,psyemp,1,treat,1,4,0,B,B,A
1,5,2.64000010490418,1,39.9589042663574,clerical/kindred,divrcd,white0,somcol,lt15k,3.16666674613953,1.81818187236786,psyemp,1,treat,0,2,-0.821818232536316,B,B,A
1,3.67000007629395,1.82000005245209,0,59.7013702392578,craftsmen/foremen/kindred,married,white0,highsc,25t39k,4,1.45454549789429,psyemp,1,treat,1,3,-0.3654545545578,A,A,A
0,3.32999992370605,2.08999991416931,1,31.6739730834961,clerical/kindred,nevmarr,white0,somcol,25t39k,4,1.72727274894714,psyump,0,control,1,3,-0.362727165222168,B,B,A
1,3,1.73000001907349,0,29.6849308013916,professionals,married,white0,gradwk,40t49k,4.16666650772095,2.36363625526428,psyump,1,treat,1,3,0.633636236190796,C,B,B
1,3.67000007629395,1,0,30.3397254943848,craftsmen/foremen/kindred,divrcd,white0,somcol,15t24k,4.66666650772095,1,psyemp,0,treat,1,4,0,B,B,A
1,3,2.32999992370605,0,39.7698631286621,laborers/service wrks,married,non.white1,bach,15t24k,3.83333325386047,1.27272725105286,psyemp,1,treat,0,3,-1.0572726726532,C,B,B
1,4,1.36000001430511,1,38.2000007629395,professionals,married,white0,bach,lt15k,4.5,1.45454549789429,psyump,0,treat,1,4,0.0945454835891724,C,B,B
1,2.32999992370605,2,0,40.6684913635254,manegerial,divrcd,white0,gradwk,25t39k,4.16666650772095,2.63636374473572,psyump,0,treat,1,3,0.636363744735718,C,B,B
1,2,1.0900000333786,0,26,manegerial,nevmarr,white0,highsc,50k+,4.16666650772095,1.27272725105286,psyump,1,treat,1,3,0.182727217674255,A,A,A
1,2.67000007629395,2.64000010490418,1,34.7726020812988,manegerial,nevmarr,white0,bach,40t49k,4,2.18181824684143,psyump,1,treat,1,3,-0.458181858062744,C,B,B
1,2.67000007629395,1.82000005245209,0,56.2986297607422,operatives/kindred wrks,married,white0,highsc,25t39k,3.33333325386047,1,psyump,1,treat,0,2,-0.820000052452087,A,A,A
0,2.67000007629395,1.9099999666214,1,31.3095893859863,manegerial,married,white0,somcol,50k+,3,2.54545450210571,psyump,0,control,0,2,0.635454535484314,B,B,A
0,2.67000007629395,2,1,26.7452049255371,laborers/service wrks,married,white0,lt-hs,40t49k,3.5,1.81818187236786,psyump,0,control,0,3,-0.181818127632141,A,A,A
0,3.67000007629395,1.9099999666214,0,22.9616432189941,craftsmen/foremen/kindred,nevmarr,white0,highsc,40t49k,3.5,1,psyemp,0,control,0,3,-0.909999966621399,A,A,A
1,3.32999992370605,2.26999998092651,0,45.169864654541,professionals,nevmarr,white0,bach,40t49k,3.5,2,psyump,1,treat,0,3,-0.269999980926514,C,B,B
1,2.67000007629395,2,1,44.9972610473633,professionals,married,white0,gradwk,25t39k,3.66666674613953,1.90909087657928,psyump,1,treat,0,3,-0.0909091234207153,C,B,B
1,3.32999992370605,1.45000004768372,0,36.4493141174316,operatives/kindred wrks,nevmarr,white0,gradwk,50k+,3.83333325386047,1.36363637447357,psyemp,1,treat,0,3,-0.086363673210144,C,B,B
0,2.67000007629395,2,1,52.736988067627,clerical/kindred,widowed,white0,somcol,15t24k,3.5,1.09090912342072,psyemp,0,control,0,3,-0.909090876579285,B,B,A
1,2.67000007629395,1,0,25.1506843566895,operatives/kindred wrks,nevmarr,white0,lt-hs,lt15k,4,1.63636362552643,psyump,1,treat,1,3,0.636363625526428,A,A,A
1,1.66999995708466,1.17999994754791,1,32.1945190429688,clerical/kindred,divrcd,white0,somcol,25t39k,3.16666674613953,1.54545450210571,psyump,1,treat,0,2,0.3654545545578,B,B,A
1,2.67000007629395,1.60000002384186,0,26.7863006591797,professionals,married,white0,bach,50k+,5,1.09090912342072,psyump,1,treat,1,4,-0.509090900421143,C,B,B
1,4.32999992370605,3,1,49.4109573364258,craftsmen/foremen/kindred,divrcd,white0,somcol,15t24k,4,1.72727274894714,psyemp,1,treat,1,3,-1.27272725105286,B,B,A
0,4,2.20000004768372,1,32.7041091918945,professionals,nevmarr,non.white1,bach,lt15k,4.66666650772095,1.36363637447357,psyemp,0,control,1,4,-0.836363673210144,C,B,B
1,3,1.26999998092651,1,27.6164379119873,professionals,divrcd,white0,somcol,25t39k,5,1.18181812763214,psyump,1,treat,1,4,-0.0881818532943726,B,B,A
0,3.32999992370605,1.63999998569489,0,35.3726043701172,manegerial,nevmarr,white0,highsc,15t24k,4.33333349227905,1.81818187236786,psyump,0,control,1,3,0.178181886672974,A,A,A
1,4,1.73000001907349,0,22.5287666320801,craftsmen/foremen/kindred,married,white0,highsc,lt15k,3.16666674613953,1.18181812763214,psyemp,1,treat,0,2,-0.548181891441345,A,A,A
0,3,1.17999994754791,0,22.1424655914307,craftsmen/foremen/kindred,nevmarr,white0,highsc,25t39k,4,1.45454549789429,psyump,0,control,1,3,0.274545550346375,A,A,A
1,2.67000007629395,1,1,35.95068359375,professionals,married,white0,highsc,40t49k,4.16666650772095,1.09090912342072,psyump,0,treat,1,3,0.0909091234207153,A,A,A
1,2.67000007629395,1.45000004768372,0,45.1945190429688,clerical/kindred,married,white0,bach,lt15k,3.66666674613953,1.60000002384186,psyump,1,treat,0,3,0.149999976158142,C,B,B
1,2,1.73000001907349,1,36.3753433227539,craftsmen/foremen/kindred,married,white0,highsc,50k+,3.16666674613953,1.63636362552643,psyump,1,treat,0,2,-0.0936363935470581,A,A,A
0,3,2.35999989509583,1,38.9863014221191,laborers/service wrks,married,non.white1,highsc,25t39k,4.33333349227905,1.63636362552643,psyump,0,control,1,3,-0.723636269569397,A,A,A
1,2.32999992370605,1.45000004768372,1,57.5068511962891,clerical/kindred,nevmarr,white0,highsc,15t24k,3.66666674613953,1.20000004768372,psyump,1,treat,0,3,-0.25,A,A,A
1,3,1.17999994754791,0,24.7945213317871,operatives/kindred wrks,nevmarr,white0,highsc,25t39k,4.5,1.18181812763214,psyemp,1,treat,1,4,0.00181818008422852,A,A,A
1,2.67000007629395,1.36000001430511,0,44.8904113769531,manegerial,married,white0,gradwk,40t49k,4.66666650772095,1,psyump,1,treat,1,4,-0.360000014305115,C,B,B
0,3.32999992370605,2.64000010490418,1,42.1561660766602,clerical/kindred,married,white0,somcol,25t39k,4.33333349227905,2.18181824684143,psyump,0,control,1,3,-0.458181858062744,B,B,A
1,3,2.45000004768372,0,37.9013710021973,operatives/kindred wrks,married,white0,somcol,25t39k,4.66666650772095,1.63636362552643,psyump,0,treat,1,4,-0.813636422157288,B,B,A
0,5,1.17999994754791,0,56.3095893859863,craftsmen/foremen/kindred,married,white0,lt-hs,25t39k,4.83333349227905,1.45454549789429,psyump,0,control,1,4,0.274545550346375,A,A,A
1,2,2.26999998092651,1,41.2082176208496,clerical/kindred,separtd,white0,highsc,40t49k,5,2.72727274894714,psyump,1,treat,1,4,0.45727276802063,A,A,A
0,1.33000004291534,2.26999998092651,1,30.4356155395508,clerical/kindred,married,white0,bach,50k+,2.16666674613953,1.81818187236786,psyump,0,control,0,1,-0.451818108558655,C,B,B
0,4,2.09999990463257,1,33.7260284423828,professionals,nevmarr,non.white1,somcol,25t39k,3.66666674613953,1.81818187236786,psyump,0,control,0,3,-0.281818032264709,B,B,A
0,1.33000004291534,2.54999995231628,1,32.6027412414551,operatives/kindred wrks,married,white0,highsc,40t49k,3.66666674613953,1.18181812763214,psyump,0,control,0,3,-1.36818182468414,A,A,A
0,2.32999992370605,1.26999998092651,1,26.3287677764893,manegerial,nevmarr,white0,bach,15t24k,4.5,1.72727274894714,psyump,0,control,1,4,0.45727276802063,C,B,B
0,3.67000007629395,1.73000001907349,1,20.693151473999,professionals,nevmarr,white0,somcol,15t24k,4.16666650772095,1.90909087657928,psyemp,0,control,1,3,0.179090857505798,B,B,A
0,1.66999995708466,1.45000004768372,1,48.1561660766602,professionals,married,white0,gradwk,50k+,4.16666650772095,1.63636362552643,psyump,0,control,1,3,0.186363577842712,C,B,B
0,3.32999992370605,1.0900000333786,1,37.7698631286621,clerical/kindred,divrcd,white0,highsc,lt15k,5,1,psyemp,0,control,1,4,-0.0900000333786011,A,A,A
0,2.32999992370605,1.45000004768372,1,21.8739719390869,clerical/kindred,nevmarr,white0,highsc,25t39k,3,1.54545450210571,psyemp,0,control,0,2,0.0954544544219971,A,A,A
1,2.67000007629395,2,0,37.687671661377,professionals,nevmarr,white0,somcol,15t24k,3.83333325386047,1.63636362552643,psyump,1,treat,0,3,-0.363636374473572,B,B,A
1,1,1.73000001907349,1,37.1342468261719,manegerial,divrcd,white0,gradwk,25t39k,3.83333325386047,2,psyump,1,treat,0,3,0.269999980926514,C,B,B
1,1.66999995708466,2.44000005722046,0,55.6191787719727,clerical/kindred,married,white0,gradwk,25t39k,3.5,1.72727274894714,psyump,1,treat,0,3,-0.712727308273315,C,B,B
